"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Latium","ItLatCA","-2200","90.2",NA,NA,NA,"1","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatCA","-2100","90.2",NA,NA,NA,"1","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatCA","-2000","90.2",NA,NA,NA,"1","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatCA","-1900","90.2",NA,NA,NA,"1","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0","0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1800","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1700","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1600","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1500","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1400","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1300","88.2",NA,NA,"34.1206837513244","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1200","88.2",NA,NA,"178.434730628084","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatBA","-1100","88.2",NA,NA,"178.434730628084","1.24861587374836","1","1","1","0","0","0.1","0","0","0","0","0","0","0","0","0.1","0","0.1","0.1","0","0","0","0",NA,"0","0","0",NA,"0.9","0.1","0.1","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatIA","-1000","84.3",NA,NA,"178.434730628084","1.95941987832009","1.7467079583613","1","1","0","0","0.9","0","0","0","0","0","0.1","0","0","0.1","0","0.1","0.1",NA,"0.1","0",NA,"1","0.1","0","0",NA,"1","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,NA,"0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatIA","-900","84.3",NA,NA,"178.434730628084","1.95941987832009","1.7467079583613","1","1","0","0","0.9","0","0","0","0","0","0.1","0","0","0.1","0","0.1","0.1",NA,"0.1","0",NA,"1","0.1","0","0",NA,"1","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,NA,"0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItLatIA","-800","84.3",NA,NA,"90.513271072492","1.95941987832009","1.7467079583613","1","1","0","0","0.9","0","0","0","0","0","0.1","0","0","0.1","0","0.1","0.1",NA,"0.1","0",NA,"1","0.1","0","0",NA,"1","0.1","0.1","0","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1",NA,NA,NA,"0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomRg","-700","84.3","37302.4629044011","1000","10696.0983828077","3","4.30950987028255","1.10726054403944","2.79022259276701","0","0","0.9","0","0","0","1","0","0","0","0","0.1","0","1","0.9","0.9","1","0","0","1","0.9","0","0",NA,"1","1","1",NA,"1","1","1","1","1","0.9",NA,NA,NA,NA,"1",NA,NA,"1","0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomRg","-600","84.3","37302.4629044011","1000","37807.3632493838","3","4.30950987028255","1.10726054403944","2.79022259276701","0","0","0.9","0","0","0","1","0","0.9","0","0","0.1","0","1","0.9","0.9","1","0","0","1","0.9","0","0",NA,"1","1","1",NA,"1","1","1","1","1","0.9",NA,NA,NA,NA,"1",NA,NA,"1","0","0","2","2",NA,NA,NA,NA,NA,NA,NA,NA,"6","6",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomER","-500","98","100000","1000","30000","3","6","4","2","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0.9","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","0","1","1","1","0","2","2","2",NA,NA,"2","2","2",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomER","-400","98","150000","1000","30000","3","6","4","2","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0.9","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","0","1","1","1","0","2","2","2",NA,NA,"2","2","2",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomER","-300","98","451321.168098897","30650.1280624863","57099.0713127786","3","6","4","5","0","0","1","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0.9","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","0","1","1","1","0","2","2","2",NA,NA,"2","2","2",NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomMR","-200","98","3884423.29870957","730000","210000","3.70101144672616","6","4","5","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","1","0.9","0.9","1","1","0","1","1","1","0","2","2","2",NA,NA,"2","2","2",NA,NA,"6","6",NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomLR","-100","98","30607274.3393312","3500000","400000","3.35957984048333","7","4","7","1","0","1","0","0","0.1","1","0","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0.1","1","1","1","0","2","2","2",NA,NA,"4","4","4",NA,NA,"6","6",NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomPr","0","98","50000000","4500000","1001698.60147121","9.16077139846526","9","4","7","1","1","1","1","0","0.1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1","0.9","1","0",NA,"5","5",NA,NA,"2","2","2",NA,NA,"6","6",NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomPr","100","98","53034134.4995375","5800000","1182908.34736931","9.16077139846526","9","4","7","1","1","1","1","0","0.1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1","0.9","1","0",NA,"5","5",NA,NA,"2","2","2",NA,NA,"6","6",NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomPr","200","98","67547100.5117081","5000000","1000000","9.16077139846526","9","4","7","1","1","1","1","0","0.1","1","0","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1","0.9","1","0",NA,"5","5",NA,NA,"2","2","2",NA,NA,"6","6",NA,NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0","1",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRomWe","400","94.1",NA,"2000000","500000","8","8.9712681785313","8","6","1","1","1","1","0","1","1","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","1","0.9",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","0.9","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItOstrg","500","96.1","5500000","635000","162885.302814704","5.25009155241635","5","5","6","0","0.9","1","1","0.1","0.1","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.9","1","1","1","1",NA,"1","1","1","0","1","1","1","1","1","1","1","1","1","0.9","1",NA,"0.9","1","1","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRav**","600","96.1","1000000","50000","30000","5.49061082058433","4.08786217701839","5","6","0","0.1","1","1","0.1","0.1","1","1","1","1","1","1","0.9","1","1","1","1","0.9","1","1","1","0.1","0.1",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","1","0.9","1",NA,"0.9","0.9","1","0",NA,NA,NA,NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItRav**","700","96.1","1250000","50000","106116.590871772","5.49061082058433","4.08786217701839","5","6","0","0.1","1","1","0.1","0.1","1","1","1","1","1","1","0.9","1","1","1","1","0.9","1","1","1","0.1","0.1",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","1","0.9","1",NA,"0.9","0.9","1","0",NA,NA,NA,NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItStPet","800","92.2","760078.604467697","50000","84811.8787412083","6","5","5","5","0.1","0","1","1","0",NA,"1","0.9","1","1","1","1","1","1","1","1","1",NA,"1","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","0.1",NA,"0.9","1","0","6","0","6",NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItStPet","900","92.2","585525.769331985","50000","40000","6","5","5","5","0.1","0","1","1","0",NA,"1","0.9","1","1","1","1","1","1","1","1","1",NA,"1","1","1","0","0",NA,"1","1","1","0","1","1","1","1","1","1","0.9","0.9","0.9","0.9","1","0.1",NA,"0.9","1","0","6","0","6",NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,"4","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapEM","1000","100","395162.013680245","14000","35000","6","6","6","5","1","1","1","1","0","1","1","1","1","1","1","0.9","1","1","0.9","1","1","0","1","0.9","1","0","0","0.9","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","6","0","6",NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapEM","1100","100","338356.152899016","6000","35000","6","6","6","5","1","1","1","1","0","1","1","1","1","1","1","0.9","1","1","0.9","1","1","0","1","0.9","1","0","0","0.9","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","6","0","6",NA,NA,"5","0","2",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapHM","1200","98","810170.783049094","44000","35000","5.51561370432574","5","6","4","1","1","1","1","0",NA,"1","1","1","1","1","1","0.9","0.9","0.9","1","1","0","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0.1","1","0.9","1","0","0","0","0",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapHM","1300","98","810170.783049094","44000","35000","5.51561370432574","5","6","4","1","1","1","1","0",NA,"1","1","1","1","1","1","0.9","0.9","0.9","1","1","0","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0.1","1","0.9","1","0","0","0","0",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapRn","1400","100","600000","44000","26945.3502355192","5.66553176657816","5","5","4.71941668633103","1","1","1","1","0","1","1","1","1","1","1","1","0.9","1","0.9","1","1","0","1","1","1","0","0","0.9","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapRn","1500","100","1600000","44000","10000","5.66553176657816","5","5","4.71941668633103","1","1","1","1","0","1","1","1","1","1","1","1","0.9","1","0.9","1","1","0","1","1","1","0","0","0.9","0","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","0","0","0",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"4","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapM1","1600","100","1600000","44000","99312","4.58565727601126","5","6","4","1","1","1","1","0","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0","6","0","6",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapM2","1700","100","1900000","44000","135000","6","5","6","4","1","1","1","1","0","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0.9","6","0","6",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Latium","ItPapM2","1800","100","2300000","44000","158000","6","5","6","4","1","1","1","1","0","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0.9","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","0.9","6","0","6",NA,NA,"4","0","4",NA,NA,"6","6","5",NA,NA,"2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,"1","1",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA
"Lena River Valley","RuYakuE","1400","92.2",NA,NA,"100","2","2",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0.9","0","0","0","0","0","3","3","3",NA,NA,"4","0","3",NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lena River Valley","RuYakuE","1500","92.2",NA,NA,"100","2","2",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0.9","0","0","0","0","0","3","3","3",NA,NA,"4","0","3",NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lena River Valley","RuYakuE","1600","92.2",NA,NA,"100","2","2",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","0","0",NA,"0","0","0","0","0","0","0","0","0","0","0.9","0","0","0","0","0","3","3","3",NA,NA,"4","0","3",NA,NA,"4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lowland Andes","EcJivaE","1600","94.1",NA,NA,"300","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1",NA,NA,NA,NA,"1",NA,NA,NA,"4","2","2",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lowland Andes","EcJivaE","1700","94.1",NA,NA,"300","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1",NA,NA,NA,NA,"1",NA,NA,NA,"4","2","2",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lowland Andes","EcJivaE","1800","94.1",NA,NA,"300","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1",NA,NA,NA,NA,"1",NA,NA,NA,"4","2","2",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Lowland Andes","EcJivaL","1900","94.1",NA,NA,"300","2","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","1","1",NA,NA,NA,NA,"1",NA,NA,NA,"4","2","2",NA,NA,"1","1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
